C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_082.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_082.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_082.jpg, 0, 0, 0, 7.916352E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_183.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_183.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_183.jpg, 0, 0, 0, 7.86237E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_285.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_285.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_285.jpg, 0, 0, 0, 7.792882E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_384.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_384.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_384.jpg, 0, 0, 0, 7.771576E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_486.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_486.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_486.jpg, 0, 0, 0, 7.898067E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_588.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_588.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_588.jpg, 0, 0, 0, 7.923903E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_689.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_689.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_689.jpg, 0, 0, 0, 7.800887E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_789.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_789.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_789.jpg, 0, 0, 0, 7.885803E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_889.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_889.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_889.jpg, 0, 0, 0, 8.224082E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_05_989.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_05_989.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_05_989.jpg, 0, 0, 0, 7.846515E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_090.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_090.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_090.jpg, 0, 0, 0, 7.83848E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_191.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_191.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_191.jpg, 0, 0, 0, 8.076202E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_291.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_291.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_291.jpg, 0, 0, 0, 7.864977E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_392.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_392.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_392.jpg, 0, 0, 0, 7.871773E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_494.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_494.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_494.jpg, 0, 0, 0, 7.781593E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_595.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_595.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_595.jpg, 0, 0, 0, 7.844327E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_696.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_696.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_696.jpg, 0, 0, 0, 7.867922E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_796.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_796.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_796.jpg, 0, 0, 0, 7.931307E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_899.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_899.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_899.jpg, 0, 0, 0, 7.804718E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_06_999.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_06_999.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_06_999.jpg, 0, 0, 0, 7.769393E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_100.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_100.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_100.jpg, 0, 0, 0, 7.77988E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_200.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_200.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_200.jpg, 0, 0, 0, 7.882965E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_302.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_302.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_302.jpg, 0, 0, 0, 7.799144E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_402.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_402.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_402.jpg, 0, 0, 0, 7.907057E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_503.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_503.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_503.jpg, 0, 0, 0, 7.782152E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_606.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_606.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_606.jpg, 0, 0, 0, 7.954507E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_707.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_707.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_707.jpg, 0, 0, 0, 7.809405E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_809.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_809.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_809.jpg, 0, 0, 0, 7.964245E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_07_911.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_07_911.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_07_911.jpg, 0, 0, 0, 7.822878E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_013.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_013.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_013.jpg, 0, 0, 0, 7.810835E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_115.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_115.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_115.jpg, 0, 0, 0, 7.803021E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_215.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_215.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_215.jpg, 0, 0, 0, 7.797915E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_317.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_317.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_317.jpg, 0, 0, 0, 7.987216E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_419.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_419.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_419.jpg, 0, 0, 0, 7.785912E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_521.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_521.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_521.jpg, 0, 0, 0, 7.844836E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_624.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_624.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_624.jpg, 0, 0, 0, 7.796664E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_724.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_724.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_724.jpg, 0, 0, 0, 7.780392E-05
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_824.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_824.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_824.jpg, 0, 0.1409217, 0, 0.05706113
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_08_926.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_08_926.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_08_926.jpg, 0, 0.4391238, 0, 0.4142738
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_026.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_026.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_026.jpg, 0, 0.7410333, 0, 1.07921
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_127.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_127.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_127.jpg, 0, 1, 0, 2.131928
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_228.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_228.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_228.jpg, 0, 1, 0, 3.299448
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_328.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_328.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_328.jpg, 0, 1, 0, 4.472101
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_429.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_429.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_429.jpg, 0, 1, 0, 5.633175
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_530.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_530.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_530.jpg, 0, 1, 0, 6.783108
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_631.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_631.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_631.jpg, 0, 1, 0, 7.921877
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_732.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_732.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_732.jpg, 0, 1, 0, 9.049586
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_835.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_835.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_835.jpg, -0.2556498, 1, 0, 10.36931
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_09_937.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_09_937.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_09_937.jpg, -0.1135032, 1, 0, 11.55463
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_10_037.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_10_037.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_10_037.jpg, 0, 1, 0, 12.39307
C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\center_2024_09_08_00_58_10_140.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\left_2024_09_08_00_58_10_140.jpg, C:\Users\avhea\Documents\GitHub\behavioural_cloning_Self_Driving_Car\Data\IMG\right_2024_09_08_00_58_10_140.jpg, 0, 1, 0, 13.70812
